item_id,Bargain Hunter,Sourcing Pro,Auction Sniper,Luxury Buyer,Tech Pioneer,Persistent Analyst,Emotional Bidder,Habitual Buyer,Safety Focused,Budget Renovator
v1|287167108782|0,10,4,8,16,7,2,19,3,17,6
v1|167250152623|0,1,6,2,18,0,10,3,5,15,1
v1|227136678527|0,19,1,1,1,1,3,5,2,1,19
v1|177853231867|0,3,16,18,12,16,12,13,13,9,4
v1|305387355069|0,9,5,9,17,6,1,2,7,18,5
v1|389649371439|656949743005,11,1,1,0,0,1,3,1,0,11
v1|277694465442|0,8,10,10,10,10,2,2,11,11,8
v1|358313968727|0,1,2,4,6,5,6,7,9,1,1
v1|277694496357|0,9,11,11,11,11,3,4,10,10,10
v1|375656071574|0,10,9,1,2,2,1,11,2,2,9
v1|358319489849|0,7,8,2,9,3,11,5,5,9,7
v1|358337939004|0,4,3,8,3,8,8,1,8,7,4
v1|358321528361|0,6,7,3,8,1,9,1,6,8,6
v1|358338799262|0,2,6,9,5,6,7,10,4,5,2
v1|358337989681|0,3,5,7,0,9,4,8,3,4,3
v1|358313980980|0,1,1,5,7,4,5,6,1,3,1
v1|358338812897|0,5,4,6,4,7,10,9,7,6,5
v1|317613120107|0,1,1,1,1,1,1,1,1,1,1
v1|116923655442|417073460630,16,1,1,0,1,1,0,1,0,1
v1|326329221762|515454999602,18,2,4,4,3,2,0,4,5,18
v1|226435840012|525623834316,17,3,5,3,2,3,3,3,6,19
v1|297953338653|0,13,6,11,7,10,6,10,14,16,1
v1|318062743843|0,15,9,7,6,5,10,0,15,17,16
v1|117109494956|0,9,17,14,14,15,18,13,19,13,8
v1|277810079979|0,1,12,1,2,1,1,0,1,0,3
v1|277835174570|0,8,7,10,8,11,7,9,16,15,2
v1|336064903388|0,6,19,3,16,13,19,16,7,9,6
v1|297895802948|0,19,1,2,5,4,4,0,2,7,17
v1|397738572548|0,3,18,19,19,19,15,19,5,4,4
v1|335660430641|0,5,11,12,0,6,5,8,11,8,1
v1|168104694597|0,11,10,6,12,9,9,7,18,14,13
v1|186422139999|694465890487,7,16,15,13,14,17,14,10,12,10
v1|186238540889|694275484253,2,13,18,18,18,14,18,9,2,5
v1|203340505107|503916240237,14,4,8,9,8,11,11,13,19,15
v1|127072917386|0,10,5,13,11,7,8,12,12,10,12
v1|317667823628|616240370847,1,14,16,17,17,13,15,8,3,9
v1|186075856465|694093664689,12,8,9,10,12,12,0,17,18,14
v1|356387120696|625383630271,4,15,17,15,16,16,17,6,11,11
v1|227222794291|0,18,9,10,10,11,12,0,5,10,6
v1|356658281914|0,2,4,7,19,19,11,1,19,19,1
v1|127623886432|0,17,7,1,12,13,14,6,2,5,7
v1|116951890634|417058781847,11,3,1,4,5,3,4,6,11,2
v1|389494166362|0,12,19,17,16,16,17,12,13,14,11
v1|287186234277|0,16,10,9,11,12,13,10,10,12,5
v1|356513048378|0,0,1,6,0,0,1,3,7,1,4
v1|358116233740|0,15,8,14,13,10,15,8,9,13,13
v1|335751333139|0,10,13,12,6,6,4,17,16,6,16
v1|267614866175|0,14,16,15,15,17,18,13,14,16,12
v1|376441429000|0,13,18,16,14,18,19,11,12,15,10
v1|376853356167|0,6,5,2,9,3,8,1,11,1,19
v1|335925747601|0,9,12,11,5,8,5,16,1,7,18
v1|365915906496|0,7,1,4,3,4,2,9,1,2,1
v1|356513002799|0,0,2,5,0,0,1,5,4,3,3
v1|356596896078|0,4,17,19,17,15,10,0,8,18,9
v1|257188357491|0,19,11,3,8,9,7,19,17,9,15
v1|335759297220|0,8,14,13,7,7,6,18,15,8,17
v1|335793349057|0,3,15,18,18,14,9,7,3,17,8
v1|167619791500|0,5,6,8,2,2,16,15,18,4,14
v1|356739188995|0,1,19,1,18,19,19,18,3,19,19
v1|389797384722|0,16,3,3,7,4,7,6,12,3,3
v1|336299906253|0,8,6,19,9,9,16,11,15,8,4
v1|206163613718|0,11,2,5,3,3,2,0,1,2,2
v1|236588703213|0,4,16,10,16,16,15,15,4,16,17
v1|234794985441|0,14,13,11,13,12,8,5,11,15,11
v1|357955387752|0,12,5,17,2,6,5,7,13,6,9
v1|206134362890|0,17,9,13,4,7,4,2,18,5,6
v1|389719613285|0,10,10,14,11,10,14,12,17,11,7
v1|366303700441|0,13,4,6,6,1,3,4,14,4,5
v1|287229163338|0,19,15,9,15,14,9,14,10,14,13
v1|306795782441|0,15,14,4,14,13,10,3,9,13,12
v1|306821346775|0,2,18,7,19,18,18,17,2,18,18
v1|285680721874|0,3,7,18,8,1,1,10,19,1,1
v1|364079695217|633426894510,0,0,12,1,2,0,1,1,1,1
v1|157242812843|0,7,1,15,1,8,12,19,7,12,15
v1|234795268361|0,5,17,1,17,17,17,16,5,17,16
v1|389710375195|0,9,11,2,10,11,13,13,16,10,8
v1|227246873282|0,18,8,16,5,5,6,9,6,7,10
v1|157665536614|0,6,12,8,12,15,11,8,8,9,14
v1|257409775860|0,8,3,5,1,8,3,1,5,1,8
v1|226331155435|0,3,8,3,5,4,7,6,3,3,7
v1|226343085507|0,5,7,2,3,6,4,3,2,4,5
v1|226343109706|0,7,4,1,2,3,6,2,6,1,3
v1|226381838493|0,4,6,1,4,7,8,5,4,5,6
v1|226343110263|0,6,5,4,1,5,5,4,7,2,4
v1|226896825666|0,2,2,6,6,0,2,1,8,6,2
v1|257385283786|0,1,0,7,7,2,1,8,1,8,1
v1|388774217617|0,0,0,8,8,1,0,7,1,7,1
v1|325993183231|0,1,1,1,1,1,1,1,1,1,1
v1|317950373693|0,18,9,18,6,7,13,1,14,11,18
v1|267303826499|0,12,16,14,18,13,17,14,16,17,14
v1|267275579250|0,14,8,19,14,15,11,12,11,13,11
v1|317687101303|0,10,15,12,19,14,15,15,18,15,10
v1|204707332076|0,6,13,9,12,8,9,19,7,6,8
v1|316378920077|0,19,7,17,5,6,12,3,9,7,19
v1|336487039443|0,15,18,16,16,9,16,16,17,16,13
v1|197171538969|0,2,11,13,13,10,10,10,13,10,9
v1|236694880075|0,5,19,11,9,17,8,6,3,19,6
v1|266983857946|0,4,6,1,11,19,6,4,2,5,1
v1|315931469258|0,17,10,7,8,4,1,17,8,8,17
v1|317903971198|0,3,5,1,10,16,5,5,1,4,7
v1|227262178173|0,7,2,2,1,2,3,1,1,2,3
v1|267194078002|0,9,14,10,15,18,7,11,19,18,5
v1|316771452328|0,13,4,15,4,12,18,13,15,14,12
v1|126241010225|0,1,1,3,3,1,2,7,5,0,1
v1|127229669773|0,8,3,5,1,3,4,2,6,3,2
v1|315740440599|0,16,12,6,7,5,14,18,12,9,16
v1|126241009552|0,1,1,4,2,1,1,8,4,0,4
v1|266959633472|0,11,17,8,17,11,19,9,10,12,15
v1|227086992598|0,14,7,5,5,6,8,11,1,5,8
v1|156792875701|0,10,8,14,13,14,15,16,8,10,11
v1|277380221739|0,13,2,10,7,7,5,4,16,7,13
v1|115989446044|0,2,1,13,16,5,16,19,17,16,2
v1|277380200603|0,12,1,9,6,8,6,3,15,6,14
v1|277421713303|0,16,19,3,3,1,3,8,14,3,17
v1|396560453555|0,1,12,19,19,19,18,6,18,18,1
v1|168171365190|0,7,4,16,12,13,14,15,4,12,10
v1|168171381124|0,8,3,11,11,12,11,14,6,13,6
v1|110837612557|0,11,9,7,8,9,9,10,7,9,12
v1|366251152138|0,9,6,6,9,10,7,5,1,8,4
v1|277421950211|0,15,17,1,1,2,1,1,13,2,19
v1|397628829642|0,6,5,15,10,11,10,12,3,11,7
v1|168172538845|0,4,11,17,15,15,12,1,5,15,5
v1|168172529909|0,5,10,12,14,16,13,13,2,14,9
v1|166411388918|0,3,13,8,18,17,17,17,9,17,3
v1|392821517165|0,1,14,18,17,18,19,18,19,19,1
v1|277533457283|0,19,18,2,1,1,1,7,11,1,18
v1|277421706103|0,18,16,1,2,4,2,2,12,1,16
v1|277421704021|0,17,15,4,4,3,4,9,10,4,15
v1|366238223742|0,14,16,10,7,6,10,12,11,11,10
v1|187937280558|0,17,12,6,9,13,16,11,12,13,15
v1|366228425813|0,19,10,5,4,1,17,8,14,7,16
v1|366277005969|0,11,17,12,5,7,9,14,16,10,8
v1|277694186475|2560709121422,0,1,3,0,2,1,1,1,0,2
v1|366238222063|0,16,8,11,1,5,12,9,15,9,12
v1|156836882672|0,12,18,14,10,16,15,13,13,15,13
v1|157694745578|0,9,19,18,19,18,13,19,19,19,19
v1|366298592966|0,15,9,1,2,4,11,10,17,8,11
v1|389067257439|0,8,15,13,3,9,8,3,10,5,7
v1|157694719469|0,10,13,17,16,15,19,18,18,14,18
v1|205200888910|0,13,14,9,11,12,6,4,7,12,6
v1|236578321133|0,5,6,15,18,19,1,16,1,18,1
v1|267070419075|0,3,4,7,14,8,5,6,3,2,5
v1|267429924669|0,1,2,2,12,10,4,2,5,4,14
v1|267023973653|0,2,3,1,13,11,7,1,6,3,9
v1|286768800813|588800400258,6,1,8,6,3,3,1,9,1,3
v1|157227013706|0,18,11,4,8,1,18,7,8,6,17
v1|397105873017|0,7,7,19,17,17,14,17,2,16,1
v1|266376509594|0,4,5,16,15,14,2,15,4,17,4
v1|405105272468|0,10,16,18,12,15,15,4,8,11,13
v1|297861771928|0,1,10,4,9,12,12,19,11,17,4
v1|197989332552|0,18,2,8,3,1,4,5,4,2,19
v1|127564729857|0,15,6,9,4,6,13,9,5,5,16
v1|127402780667|0,9,19,14,16,17,18,15,17,15,1
v1|206127190848|0,17,5,6,6,2,3,6,1,3,18
v1|177992130524|0,5,9,5,13,10,9,14,13,9,8
v1|177307156531|0,11,17,10,14,9,16,12,3,13,14
v1|286108009238|0,13,13,16,11,14,19,7,1,12,12
v1|358373588141|0,16,4,12,1,1,5,10,6,6,10
v1|236558149450|0,19,1,1,2,4,2,1,2,1,17
v1|389691304563|0,4,11,2,10,7,10,1,15,10,7
v1|177047664106|0,14,7,7,7,5,7,8,16,8,9
v1|286036573799|0,1,18,19,18,19,14,17,19,18,3
v1|188087289759|0,2,3,3,8,13,8,13,10,4,6
v1|286228023882|0,8,8,11,5,8,6,11,14,7,11
v1|397524690135|0,3,12,1,17,11,11,18,12,16,5
v1|127402737774|0,6,14,17,19,18,17,16,18,19,2
v1|267225734111|0,7,15,15,15,16,1,3,7,14,1
v1|206148741582|0,12,0,13,1,3,1,2,9,1,15
v1|175710798784|0,18,7,6,3,2,2,6,12,9,18
v1|188074816616|0,11,12,9,12,9,9,13,19,15,10
v1|136565340808|0,15,9,10,9,5,5,15,10,8,15
v1|175705973789|0,10,6,7,2,1,1,5,11,10,14
v1|236168505245|0,1,1,1,7,18,10,1,1,1,5
v1|235664926893|0,4,2,1,5,15,12,3,3,2,3
v1|276739351515|0,14,11,14,17,8,8,9,7,14,11
v1|265243146373|0,8,16,17,14,10,17,18,18,18,8
v1|136565393820|0,16,8,11,8,6,4,14,8,7,16
v1|265243144492|0,7,13,18,16,11,16,8,15,16,7
v1|235664928265|0,3,3,3,4,14,11,4,2,3,2
v1|265243136982|0,9,15,19,15,13,18,17,17,19,9
v1|306166588235|0,2,17,4,6,16,13,2,1,4,4
v1|175700012628|0,17,5,8,1,3,3,12,6,11,17
v1|175705846505|0,13,10,13,10,7,6,10,14,12,12
v1|265243129116|0,6,14,16,13,12,19,16,16,17,6
v1|175705847452|0,12,4,12,11,4,7,11,13,13,13
v1|175705974135|0,19,1,5,1,1,1,1,9,0,19
v1|157539950297|0,5,19,2,19,17,14,7,4,6,1
v1|358011068151|0,1,18,15,18,19,15,19,5,5,1
v1|187662417729|0,9,0,3,0,2,1,0,1,2,15
v1|256945018646|0,3,17,18,15,16,12,17,17,17,16
v1|136629621146|0,19,13,12,11,12,16,7,13,11,12
v1|257268515795|0,0,1,1,2,3,0,4,1,1,1
v1|306775973910|0,15,8,10,9,5,7,2,8,3,3
v1|257358206544|0,10,7,6,3,4,2,1,2,8,2
v1|397495351368|0,14,9,9,4,6,8,8,9,9,11
v1|389012570915|0,18,11,13,10,13,15,3,10,13,8
v1|397660002831|0,16,10,11,12,9,17,9,11,10,1
v1|267618346180|0,2,16,19,17,17,11,15,16,18,14
v1|267515638646|0,4,18,16,18,18,14,18,19,19,18
v1|276729867549|0,13,12,15,13,11,19,12,14,14,10
v1|266090474029|0,5,19,17,19,19,13,19,18,16,19
v1|397624027749|0,11,4,5,0,1,3,6,3,1,4
v1|187776023557|0,12,6,7,8,0,9,14,4,5,1
v1|405602519095|0,6,15,1,16,14,10,16,15,15,17
v1|336464717965|0,8,5,2,7,7,5,10,7,6,5
v1|166037715403|0,17,14,14,14,10,18,13,12,12,9
v1|365307606817|0,7,3,8,6,15,4,11,6,4,6
v1|205267359923|0,1,2,4,5,8,6,1,5,7,7
v1|168165216529|0,12,9,3,10,12,9,11,13,9,5
v1|267616847791|0,16,18,1,9,1,6,2,1,8,6
v1|389793240502|0,3,4,1,19,7,15,16,17,19,16
v1|127739867314|0,6,3,17,17,18,14,17,18,18,18
v1|389793245804|0,19,16,5,3,3,2,13,9,6,8
v1|336497767788|0,4,5,16,18,17,16,15,12,15,1
v1|177974112589|0,7,8,4,12,15,8,12,3,13,1
v1|389793396585|0,9,10,15,14,8,18,1,16,11,4
v1|157210547105|0,8,12,14,13,14,11,14,5,14,14
v1|326735988737|0,17,17,6,2,4,1,5,1,5,7
v1|397762923125|0,2,19,9,7,6,7,7,10,7,12
v1|236665869154|0,15,14,7,6,10,5,4,14,1,2
v1|327059766249|0,13,15,13,8,11,10,6,11,4,10
v1|326739252147|0,14,13,12,16,13,12,8,6,10,11
v1|186865787991|0,5,6,18,15,16,19,18,15,17,17
v1|127772003487|0,1,2,19,1,19,13,19,19,16,15
v1|197952474475|0,11,7,10,5,5,4,10,4,2,13
v1|336497783690|0,10,11,11,11,9,17,9,2,12,3
v1|336425492413|0,0,0,1,4,0,0,1,1,0,19
v1|257295297022|0,18,1,2,1,2,3,3,8,3,9
v1|306842813363|0,6,17,15,12,16,19,1,16,14,4
v1|306842846396|0,4,16,16,13,14,18,16,17,15,5
v1|277708457092|0,8,3,2,2,1,1,1,5,1,18
v1|256732012805|0,0,0,13,16,2,0,1,1,12,1
v1|127117617919|0,16,6,4,4,5,4,12,9,4,15
v1|177501607677|0,19,7,6,6,7,7,13,10,5,16
v1|188029203446|0,14,11,11,10,11,6,5,13,10,11
v1|187646120637|0,17,13,7,1,4,10,4,15,3,14
v1|187552545323|0,9,4,3,3,1,2,2,1,2,19
v1|127652506957|0,12,15,10,9,12,11,10,12,11,10
v1|397112938779|0,18,5,1,5,6,5,8,8,1,17
v1|306783329690|0,5,14,17,14,15,17,14,3,13,3
v1|377055672125|0,1,1,19,17,19,14,15,19,17,7
v1|187540472564|0,10,12,9,1,10,9,7,14,9,12
v1|327053924561|0,11,8,8,7,3,3,11,6,6,8
v1|227188799386|0,7,19,14,15,13,15,18,2,16,6
v1|406774458857|0,2,18,18,19,18,16,17,18,19,2
v1|168139974292|0,3,2,1,18,17,13,19,4,18,1
v1|147206999338|0,15,9,12,11,9,8,6,7,7,13
v1|306819623645|0,13,10,5,8,8,12,9,11,8,9
v1|114414082717|0,14,18,15,13,14,14,16,13,14,9
v1|406725160690|0,1,13,10,6,6,10,10,8,6,6
v1|157756970689|0,13,17,11,12,13,12,19,16,13,12
v1|115275044376|0,11,11,16,14,19,13,6,14,7,5
v1|157756951864|0,16,19,12,11,11,17,1,19,12,11
v1|166373689215|0,18,15,1,8,9,18,14,18,8,7
v1|166817419859|0,17,14,14,9,10,19,13,17,9,8
v1|236493391683|0,6,7,7,5,1,1,4,1,15,14
v1|168105046145|0,10,12,9,17,16,6,9,9,16,3
v1|406323621067|0,2,3,4,1,7,4,3,3,2,16
v1|336196271383|0,5,2,3,3,3,3,1,6,4,17
v1|265543061506|0,8,9,18,19,17,8,17,10,18,1
v1|406215080294|0,19,1,8,7,8,11,8,1,5,13
v1|297872470955|0,1,5,2,4,4,5,7,4,1,18
v1|198040755682|0,12,8,17,15,15,15,11,12,10,4
v1|267617609827|0,9,6,1,16,1,7,2,1,17,1
v1|355797235571|0,3,4,6,2,5,2,15,5,3,15
v1|265261611771|0,7,10,19,18,18,9,18,11,19,2
v1|365909143203|0,4,1,5,1,2,1,5,2,1,19
v1|317345733412|0,15,16,13,10,12,16,12,15,11,10
v1|336496001530|0,9,3,1,17,11,12,8,8,11,9
v1|397742093281|0,16,10,4,3,4,8,4,17,6,14
v1|306843891165|0,6,18,11,11,17,4,16,4,17,6
v1|336496001565|0,11,9,16,7,7,10,3,7,5,13
v1|375297379921|0,19,4,2,1,1,18,2,19,1,19
v1|406567176144|0,18,2,6,1,5,19,11,16,2,18
v1|205322887433|0,10,8,7,2,6,16,5,13,8,11
v1|376531205953|0,12,11,3,5,9,14,9,11,7,17
v1|157743008414|0,2,5,10,10,2,1,1,6,14,2
v1|336120765506|0,8,15,13,18,12,11,13,9,12,10
v1|168232309183|0,7,12,8,16,8,6,7,14,13,8
v1|276765596217|0,15,7,17,6,3,15,6,18,3,16
v1|205322887226|0,4,16,1,15,15,3,17,3,16,5
v1|198194041170|0,3,19,15,14,16,2,1,2,19,4
v1|387133083740|0,17,6,12,4,1,17,1,12,4,15
v1|286264295333|0,13,14,5,9,13,13,12,10,10,7
v1|298030910548|0,1,1,19,19,14,1,19,1,0,1
v1|205322887219|0,5,17,1,12,18,5,15,5,15,3
v1|387133417819|0,14,13,18,8,10,9,10,15,9,12
v1|205322887487|0,1,1,9,13,19,7,18,1,18,1
v1|276928089789|0,13,16,5,9,15,11,14,7,12,11
v1|277510970878|0,6,5,17,2,5,7,8,10,15,14
v1|177976769625|0,7,7,8,6,7,2,2,1,4,2
v1|256847286037|0,16,18,10,14,19,14,13,19,13,1
v1|185890010974|693894131663,15,19,9,16,18,9,11,17,8,8
v1|126604808763|0,3,0,15,3,4,5,1,6,2,15
v1|126935511849|0,4,8,3,10,8,3,10,5,14,13
v1|115344776234|0,9,14,18,12,17,16,16,18,11,7
v1|396976069362|0,19,2,16,0,6,1,4,11,6,19
v1|388958419540|0,18,0,13,0,3,4,1,3,1,18
v1|376348820859|0,5,6,14,4,2,6,7,2,3,16
v1|185890006199|693894339508,0,3,12,7,0,8,6,4,0,4
v1|236712369032|0,10,13,11,17,14,13,18,16,9,9
v1|116718895914|0,14,17,7,13,11,12,17,1,7,3
v1|227112869403|0,1,4,1,5,1,1,5,8,18,5
v1|287005380879|0,11,15,1,15,16,15,15,15,10,10
v1|127615730054|0,17,9,19,8,13,10,3,12,5,17
v1|265037701480|0,12,12,2,18,12,17,12,14,17,12
v1|383672657515|652075308451,8,10,6,11,9,19,19,13,16,1
v1|363836427127|0,2,11,4,19,10,18,9,9,19,6
v1|175518688689|0,16,13,15,8,4,8,8,17,7,14
v1|157262619928|0,1,10,17,11,5,11,12,11,12,11
v1|267372644691|0,14,14,13,9,9,7,11,14,8,16
v1|397760945104|0,13,1,2,3,2,2,2,6,2,6
v1|267094329231|566850323588,3,6,9,17,18,17,13,10,14,2
v1|267372629247|567155885310,2,18,10,19,13,15,18,13,19,7
v1|397760917736|0,17,2,3,4,1,1,1,1,1,8
v1|376808677114|645394018248,18,11,18,1,7,4,10,7,5,18
v1|121056186791|0,12,17,19,10,10,9,15,15,10,13
v1|397760932567|0,15,1,4,5,1,1,1,4,1,9
v1|389481202225|0,19,12,8,6,3,3,9,3,6,19
v1|257072090892|0,8,15,12,1,12,6,19,16,9,12
v1|175542809032|474877367274,11,16,14,2,8,5,16,18,11,17
v1|157262619867|0,6,7,5,14,17,19,6,9,17,3
v1|357552956556|0,9,19,11,18,6,16,17,12,18,1
v1|227212002599|0,4,4,1,15,19,18,5,8,16,4
v1|357970409983|0,1,3,7,12,15,14,7,5,4,1
v1|326991801572|0,10,9,16,7,11,10,14,19,13,15
v1|227212002769|0,7,5,1,16,14,13,3,1,3,5
v1|227214770426|0,5,8,6,13,16,12,4,2,15,10
v1|327059071547|0,13,4,8,6,5,7,10,5,5,16
v1|257389062205|0,8,8,14,9,9,9,3,6,7,7
v1|277474918370|2560577466472,4,16,17,17,12,15,16,17,17,2
v1|227151898792|0,10,6,10,12,7,5,4,9,10,12
v1|275126290769|0,14,3,1,2,0,3,8,2,1,10
v1|127410934587|0,1,12,1,13,17,12,1,10,12,1
v1|275126473903|0,15,2,1,4,0,8,9,1,1,1
v1|284616865469|0,16,1,1,5,0,2,11,4,4,1
v1|225330323772|524316395991,5,17,16,15,15,17,17,16,15,5
v1|275126491550|0,17,1,1,3,0,4,7,3,3,15
v1|355998019294|625047422248,3,11,15,16,16,16,1,15,16,3
v1|285104705695|0,7,13,5,10,10,11,13,14,9,6
v1|123743374020|0,9,10,9,1,4,1,2,1,2,17
v1|395891407465|0,6,9,11,11,11,10,12,13,8,8
v1|286137105310|0,12,5,6,7,8,6,6,7,11,13
v1|187405901436|0,2,14,13,14,14,14,14,11,13,4
v1|187405901124|0,1,15,12,1,13,13,15,12,14,1
v1|405477382039|0,11,7,7,8,6,1,5,8,6,11
v1|306839447914|0,16,8,4,8,5,14,15,6,16,16
v1|397591556533|665957464397,7,18,14,16,16,17,10,15,18,5
v1|397577724029|665948752756,6,5,15,17,15,4,8,2,7,4
v1|236670021978|0,0,1,2,0,2,0,6,1,2,8
v1|306839026343|0,18,10,5,10,6,15,18,10,14,15
v1|389591077382|0,15,7,7,9,12,10,17,7,11,17
v1|358351480944|0,14,4,3,6,3,5,1,4,10,13
v1|306793918770|0,19,9,6,4,8,9,16,8,6,18
v1|205288710592|0,11,14,11,12,10,11,3,12,1,9
v1|376979009571|0,13,6,9,5,0,18,14,11,12,14
v1|377064181412|0,4,3,1,3,13,3,2,1,0,2
v1|236644878296|0,12,15,10,11,11,12,13,5,15,12
v1|168153127457|0,2,16,19,15,14,19,7,18,17,3
v1|116908822098|0,10,2,1,2,1,2,1,3,5,1
v1|375252025599|0,5,19,18,18,18,6,5,17,4,7
v1|318012786332|616627570236,8,13,12,13,4,7,12,14,9,11
v1|176640176641|0,3,17,16,19,19,8,9,19,19,6
v1|406439142186|0,17,11,8,7,7,13,19,9,13,19
v1|326916772506|0,1,0,17,0,17,0,4,16,3,1
v1|236694120029|537192578420,9,12,13,14,9,16,11,13,8,10
v1|155760904149|0,18,7,4,10,6,7,2,10,10,16
v1|406699327175|0,19,8,3,9,5,6,3,12,9,17
v1|365657642836|0,14,0,2,3,3,4,14,7,2,19
v1|314926185254|0,3,12,18,13,12,11,7,4,1,1
v1|358324072806|0,7,17,16,17,13,18,10,15,17,3
v1|187524039673|0,6,15,14,14,19,15,17,18,15,11
v1|277703976327|0,4,6,8,7,9,9,4,9,11,13
v1|115805547066|0,8,14,15,16,16,19,16,16,13,7
v1|233486493355|0,11,19,13,15,18,16,19,19,16,6
v1|311233309829|0,10,16,7,19,15,12,9,13,18,4
v1|165943973311|0,9,18,17,18,14,17,13,14,19,8
v1|357631150517|0,5,0,12,11,10,14,18,17,14,10
v1|306842466011|0,15,9,1,4,7,3,1,8,5,12
v1|117010782240|0,17,5,9,8,8,8,15,11,12,15
v1|168248900814|0,16,0,11,2,4,5,6,6,4,18
v1|377044057082|0,12,13,5,1,17,13,11,2,8,9
v1|257008880924|0,2,11,19,12,11,10,0,3,6,1
v1|377064187522|0,13,0,0,0,1,1,12,1,0,5
v1|156693925537|0,1,10,1,6,1,0,1,1,7,2
v1|176385463457|0,0,0,10,5,2,2,5,5,3,14
v1|188052253270|0,11,14,13,11,12,13,9,11,14,16
v1|188056139525|0,14,9,12,10,13,11,12,9,11,8
v1|263573645723|0,0,2,3,3,16,3,7,5,2,2
v1|256014762372|0,9,18,18,19,4,18,2,12,17,14
v1|276140296341|0,8,17,19,18,5,17,10,18,16,12
v1|165905777388|0,19,6,4,5,10,4,18,8,6,11
v1|166912924500|0,7,19,17,17,7,16,11,13,15,15
v1|254371231618|0,10,5,9,13,1,10,1,15,12,19
v1|165321897745|0,16,10,6,9,15,6,14,17,7,9
v1|234607440805|0,13,12,10,14,1,9,3,14,13,18
v1|251614519518|0,5,16,15,15,6,15,15,19,18,13
v1|232198952350|0,15,8,8,7,9,8,13,16,10,7
v1|404748161496|0,17,11,7,8,14,7,19,6,8,10
v1|116985047774|0,0,3,2,4,19,1,4,2,3,1
v1|294274794351|0,4,4,14,1,8,14,5,1,5,5
v1|264197833623|0,0,1,1,1,17,2,8,4,1,3
v1|371009057090|0,12,13,11,12,3,12,17,10,4,17
v1|371083019576|0,6,15,16,16,2,19,1,1,19,4
v1|263483102000|0,0,1,1,2,18,1,6,3,1,1
v1|294897900669|0,18,7,5,6,11,5,16,7,9,6
v1|116625239139|0,16,9,6,6,14,15,10,13,5,10
v1|397236927048|0,15,5,2,11,16,14,15,15,10,15
v1|267027823958|0,2,1,1,0,1,1,1,1,0,1
v1|236621521138|0,1,18,16,14,1,4,2,1,16,3
v1|186534389044|0,17,3,3,1,19,17,12,11,3,13
v1|265781120902|0,14,8,8,8,15,13,17,14,7,14
v1|153621217076|0,5,16,19,17,3,3,3,19,18,2
v1|236128119424|0,19,2,5,2,17,19,13,9,2,19
v1|256241919026|0,11,4,1,4,11,16,14,10,4,12
v1|358377402880|0,18,1,4,3,18,18,11,8,1,18
v1|154889507691|0,13,7,9,7,10,12,9,12,8,11
v1|377063896253|0,12,6,10,10,12,9,19,16,6,1
v1|126491096396|0,8,10,7,5,13,11,18,7,9,5
v1|114510475504|0,4,17,15,19,2,7,1,4,19,4
v1|177264802806|0,3,13,13,16,6,2,1,5,14,6
v1|394227914237|0,6,11,18,15,5,1,5,3,15,17
v1|235975792291|0,10,14,11,12,9,10,16,18,11,7
v1|162916383931|0,1,19,17,18,4,6,4,6,17,16
v1|406780611497|0,9,15,12,13,8,8,8,17,13,9
v1|234221167913|0,7,12,14,9,7,5,7,2,12,8
v1|365936023435|0,1,1,1,1,1,1,1,1,1,1
v1|365936023436|0,1,1,1,1,1,1,1,1,1,1
v1|313642494263|612444302642,15,7,11,11,5,8,5,3,16,15
v1|277731979618|0,7,0,15,14,0,5,16,14,2,6
v1|132407934493|0,9,10,14,13,14,2,2,1,8,7
v1|222100576810|0,3,17,17,18,18,19,17,17,10,3
v1|265495224841|565304172075,17,3,2,2,2,4,8,5,6,18
v1|156016455237|456586267692,1,6,1,6,8,13,7,11,1,1
v1|156016455099|456586460867,12,15,5,8,11,11,10,12,19,12
v1|275844406361|577637471627,5,5,12,5,12,10,13,9,18,9
v1|265273377354|565137668943,11,11,13,4,15,3,11,1,17,8
v1|167147825312|0,18,2,1,1,1,1,3,8,3,5
v1|275844364911|577637552557,6,13,4,15,9,16,12,13,13,10
v1|265495225408|565304274705,19,1,7,1,7,1,4,2,4,19
v1|133310662775|0,2,19,18,16,17,17,19,18,11,4
v1|317734451528|616628943880,14,9,10,12,4,7,6,4,15,14
v1|155361634671|0,1,16,19,19,16,14,1,19,1,1
v1|155715685955|456080001288,13,14,6,7,10,12,9,10,14,13
v1|275844406680|577637631701,10,4,9,10,6,9,14,7,7,17
v1|226036591683|0,4,18,16,17,19,18,18,16,9,2
v1|224729339306|0,8,12,3,9,13,15,15,15,12,11
v1|394438804357|0,16,8,1,3,3,6,1,6,5,16
v1|315640839066|0,18,2,7,0,11,2,1,7,1,18
v1|357755445348|0,3,16,19,18,18,18,10,19,18,11
v1|263508210870|0,12,18,3,13,13,12,6,6,3,2
v1|185765703471|0,7,17,16,17,15,14,11,17,19,17
v1|356710319607|0,2,15,17,19,16,19,13,15,5,12
v1|141878875126|0,9,19,6,14,19,17,19,18,16,16
v1|257277028133|0,1,14,18,16,14,15,12,14,17,7
v1|146426246932|0,11,13,15,15,17,16,15,16,15,8
v1|298129923138|0,19,0,2,0,1,1,3,1,4,1
v1|366033185915|0,1,3,1,0,1,13,5,5,2,1
v1|192823360389|0,17,1,1,0,12,1,1,8,1,19
